ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED
1.41,52.82,-84.1,67.07
5.74,53.43,-82.76,66.03
10.21,52.84,-81.29,63.92
16.21,49.63,-79.55,60.83
19.89,46.2,-78.05,56.91
23.01,41.85,-77.03,52.44
25.71,34.24,-76.56,47.61
26.15,28.91,-76.32,42.64
25.82,23.51,-76.52,37.69
25.12,18.56,-77.32,32.86
23.84,13.73,-79.65,28.05
20.35,7.32,-82.38,23.66
16.41,3.01,-83.05,20.45
13.46,-0.72,-81.76,18.44
13.25,-3.05,-80.45,17.2
15.11,-4.85,-80.07,16.84
15.6,-5.28,-80.3,17.48
15.11,-4.82,-80.19,18.88
14.26,-3.49,-79.37,20.61
13.96,-1.62,-78.34,22.44
14.85,1.58,-77.69,24.24
15.39,3.66,-77.27,25.86
15.45,5.51,-76.83,27.25
15.43,7.78,-76.12,28.33
15.63,8.99,-75.12,29.09
16.15,9.86,-73.99,29.45
16.94,10.4,-72.94,29.4
18.18,10.45,-72.05,28.99
18.8,10.07,-71.46,28.29
19.19,9.48,-71.27,27.36
19.21,8.73,-71.52,26.22
18.44,7.4,-72.2,24.97
17.38,6.42,-73.2,23.64
15.92,5.43,-74.41,22.33
14.24,4.47,-75.63,21.44
11.29,3.22,-76.76,21.36
9.39,3.03,-77.91,22.26
7.57,3.71,-78.91,24.1
5.62,5.3,-79.6,26.66
3.03,9.03,-80.1,29.86
1.55,12.26,-80.73,33.53
0.03,15.88,-82.32,37.3
-1.85,19.73,-84.33,41.2
-6.14,25.37,-85.93,45.2
-9.11,29.43,-86.58,49.26
-11.12,33.47,-86.66,53.28
-12.08,37.6,-86.63,57.02
-12.49,43.57,-86.45,60.1
-12.13,47.33,-86.11,62.48
-10.97,50.4,-85.42,64.31
-8.77,53.01,-83.96,65.69
-2.66,55.81,-82.04,66.67
3.15,56.9,-80.24,67.17
9.56,57.33,-78.62,67.12
15.66,57.03,-77.38,66.28
23.7,54.98,-76.9,64.14
27.59,52.23,-77.75,60.41
29.34,48.23,-80.05,55.02
27.62,39.97,-83.75,47.97
23.56,32.93,-88.06,39.89
18.16,25.22,-92.63,31.52
12.3,17.07,-95.56,23.94
6.73,9.1,-96.17,17.76
2.62,-0.87,-94.25,13.42
3.09,-5.73,-89.94,10.74
6.04,-8.93,-85.01,9.1
10.9,-10.56,-81.75,8.97
15.92,-11.23,-82.1,9.69
18.84,-9.52,-85.02,11.2
15.97,-7.36,-88.32,13.45
11.86,-4.74,-91.11,16.79
8.01,-1.67,-92.93,21.37
3.55,4.74,-93.54,27.04
1.73,10.24,-93.34,33.24
0.71,16.36,-93.58,39.29
-0.08,22.89,-95.03,44.95
-1.99,28.71,-96.87,50.37
-7.59,36.98,-98.59,55.61
-11.55,42.02,-99.49,60.59
-15.59,46.89,-99.56,64.95
-19.09,51.32,-99.56,68.59
-23.56,56.65,-99.9,71.52
-26.66,59.42,-100.58,73.71
-29.82,61.79,-101.23,74.92
-32.2,63.62,-101.97,75.07
-32.66,65.28,-102.55,73.99
-30.51,65.65,-102.74,71.52
-25.56,65.07,-102.63,67.53
-18.85,63.17,-102.45,61.96
-11.78,59.54,-102.3,54.9
-6.23,54.03,-102.56,46.51
-2.09,43.02,-103.8,36.99
-1.82,34.07,-105.73,27.07
-3.28,24.38,-107.15,17.93
-6.9,9.98,-107.07,10.4
-8.31,1.61,-106.36,4.45
-8.21,-4.95,-106.14,0.01
-7.98,-10.02,-106.02,-3.1
-8.59,-13.8,-104.52,-5.1
-9.28,-16.26,-101.95,-6.2
-7.6,-18.11,-100.48,-6.8
-5.94,-18.61,-100.58,-6.8
-5.97,-18.76,-101.78,-6.23
-8.65,-17.8,-103.26,-5.18
-11.16,-16.46,-104.43,-3.61
-13.43,-14.72,-105.01,-1.29
-14.98,-12.58,-105.3,1.98
-15.76,-9.85,-105.66,6.13
-16.27,-6.39,-105.97,10.94
-17.45,-0.01,-105.65,16
-18.14,4.43,-104.86,21.15
-18.43,8.77,-103.57,26.33
-18.77,15.15,-101.76,31.36
-18.86,19.29,-99.44,36
-18.84,23.11,-96.9,40.03
-18.66,26.28,-94.88,43.54
-18.79,30.2,-94.01,46.47
-19.87,32.36,-94.27,48.86
-22,34.1,-95.7,50.82
-24.91,35.41,-97.74,52.5
-28.52,36.62,-99.73,53.96
-33.81,38.47,-100.58,55.41
-36.28,39.86,-100.23,56.6
-37.01,41.57,-99.3,57.25
-35.54,43.98,-98.42,57.06
-33.35,45.21,-97.33,56.21
-30.71,45.88,-96.07,54.5
-27.29,45.99,-94.35,51.86
-21.23,44.53,-91.9,48.26
-16.43,42.19,-88.84,43.91
-11.54,38.92,-85.43,39.15
-6.62,34.67,-82.2,34.36
-2.24,30,-79.53,29.79
2.77,22.97,-77.75,25.62
4.78,18.71,-76.87,21.88
5.77,14.68,-76.18,18.75
5.9,9.69,-75.29,16.3
6.11,7.05,-74.54,14.19
6.51,4.99,-74.19,12.13
6.67,3.07,-74.17,9.94
6.23,0.05,-74.6,9.31
5.55,-1.73,-74.95,9.81
4.63,-1.6,-75.42,10.14
3.83,-0.81,-75.61,9.79
2.58,-0.69,-75.28,9
2.28,-1.39,-74.64,8.12
2.42,-2.27,-73.85,7.04
2.74,-3.14,-72.9,5.68
3.42,-4.88,-71.91,4.21
4.03,-6.34,-71.23,2.77
4.54,-7.81,-70.92,1.41
4.63,-9.21,-70.68,0.25
4.4,-10.43,-70.25,-0.43
4.14,-11.85,-69.13,0.01
4.44,-12.03,-67.02,1.71
5.7,-10.96,-65.06,4.39
7.91,-8.66,-64.18,7.88
9.57,-5.45,-64.3,12.04
9.5,0.9,-64.67,16.68
8.42,5.71,-64.76,21.62
7.34,10.8,-64.72,26.69
6.55,15.99,-65.21,31.5
5.12,23.73,-65.91,36.05
3.45,28.59,-66.13,40.23
2.18,33.02,-65.61,43.84
1.91,37.05,-64.48,46.77
3.73,41.86,-63.23,48.61
6.31,44.02,-61.63,49.29
9.8,44.92,-60,48.72
14.08,44.45,-59.11,46.79
18.31,42.58,-59.52,43.39
21.69,37.2,-61.58,38.39
21.27,31.94,-65.13,32.12
18.77,25.71,-69.94,24.75
14.47,18.84,-75.58,17.07
5.38,7.25,-80.13,10.66
-0.98,0.07,-82.09,6.25
-5.31,-5.46,-81.83,3.77
-6.83,-9.38,-80.94,3.13
-5.56,-11.98,-80.63,4.3
-4.67,-11.58,-81.16,6.57
-4.77,-9.74,-82.58,9.98
-5.76,-7.1,-84.82,14.68
-8.83,-1.59,-87.07,20.59
-11.84,3.58,-88.22,27.36
-14.56,9.81,-87.93,34.32
-16.06,16.25,-86.39,40.72
-16.3,26.04,-84.26,46.22
-15.18,31.77,-82.29,51.15
-13.99,36.69,-80.28,55.46
-12.84,41.38,-78.35,59.07
-11.1,45.61,-76.48,61.9
-7.13,50.73,-74.61,63.93
-3.22,53.32,-73,65.09
1.75,55.1,-71.42,65.41
10.32,55.77,-69.64,64.85
17.19,54.74,-67.98,63.32
23.91,52.34,-67.16,60.4
29.18,48.55,-67.47,56.02
31.72,43.56,-67.9,50.6
31.11,34.08,-66.3,44.94
30.88,27.8,-64.29,39.31
32.5,21.4,-63.81,33.96
33.64,13.09,-65.23,28.79
31.99,8.17,-68.95,23.87
28.53,3.6,-75.37,19.64
22.94,-0.43,-82.99,15.63
15.06,-3.82,-89.44,12.6
6.63,-7.18,-92.89,11.42
-2.22,-10.45,-93.9,12.34
-4.26,-10.45,-94.59,14.45
-4.68,-8.86,-96.41,17.4
-5.54,-6.39,-99.29,21.49
-9.51,-1.54,-102.29,26.82
-13.33,3.1,-104.73,32.98
-17.05,8.58,-106.42,39.49
-20.25,14.46,-107.82,45.83
-23.13,20.48,-109.5,51.56
-27.8,28.63,-111.44,56.29
-31.88,33.28,-113.37,59.85
-36.28,36.77,-114.87,62.11
-42.02,40.02,-115.61,62.69
-44.31,41.15,-115.62,61.66
-44.75,41.3,-114.88,59.32
-43.59,40.55,-113.17,56.07
-39.39,38.22,-110.14,52.29
-35.05,36.05,-105.23,48.39
-29.34,33.36,-99.34,44.68
-22.7,30.4,-94.01,41.38
-13.24,25.56,-91.14,38.52
-9.47,22.57,-91,36.14
-8.79,19.88,-92.57,34.39
-10.9,17.58,-94.16,33.61
-14.1,15.77,-94.98,34.15
-18.16,14.48,-95.49,35.91
-19.82,14.93,-96.21,38.49
-21.52,16.45,-97.85,41.3
-24.75,19.67,-100.44,44.11
-28.13,22.02,-103.22,47.07
-32.07,24.48,-105.13,50.29
-35.83,27.36,-105.69,53.45
-39.28,32.31,-105.79,55.84
-39.88,35.72,-105.8,57.34
-39.85,38.77,-105.75,57.92
-39.18,41.37,-105.63,57.54
-36.66,44.22,-105.14,55.99
-33.84,45.17,-103.76,53.26
-29.88,45.06,-101.28,49.46
-21.88,42.52,-97.65,44.92
-15.43,39.38,-92.94,40.01
-8.51,35.31,-88,35.04
-1.43,30.51,-83.75,30.34
6.78,23.09,-80.86,26.24
10.1,18.47,-79.34,23.07
11.61,14.84,-79.62,20.87
11.52,12.45,-81.87,19.69
9.56,11.05,-85.17,19.58
3.44,10.55,-88.23,20.46
-1.08,11.09,-90.34,22.24
-4.79,12.24,-91.26,24.94
-8.3,15.47,-91.73,28.57
-9.61,18.59,-91.68,33.16
-10.85,22.62,-91.05,38.48
-11.59,27.47,-90.15,44.29
-11.87,32.82,-90.16,49.99
-12.69,41.33,-91.76,55.28
-15.03,46.65,-94.32,59.92
-18.99,51.75,-95.92,63.58
-22.94,56.11,-96.4,66.47
-25.73,61.37,-97.04,68.49
-25.68,64.36,-98.3,69.44
-25.92,66.42,-99.12,69.39
-26.09,67.39,-99.3,68.33
-23.99,67.17,-99.18,66.1
-21.63,65.69,-98.9,62.79
-19.19,63.15,-98.48,58.44
-16.89,59.7,-97.86,53.07
-13.67,52.86,-96.86,46.88
-11.68,46.89,-95.61,40.3
-9.74,40.61,-94.5,33.3
-7.82,33.99,-94.08,25.7
-6.35,27,-94.44,18.11
-6.32,15.69,-94.32,11.27
-7.02,8.71,-93.28,5.52
-7.09,2.29,-92.03,1.26
-6.01,-5.1,-91.39,-0.87
-5.39,-8.05,-91.84,-0.85
-5.7,-8.99,-93.03,1.04
-7.05,-7.94,-94.6,4.36
-8.88,-5.33,-96.47,8.83
-10.91,-1.63,-98.57,14.34
-14.57,5.91,-100.2,20.49
-17.14,11.7,-100.31,26.78
-19.26,18.13,-98.62,32.81
-19.54,27.19,-96.46,38.02
-18.28,32.71,-94.95,41.91
-17.68,36.99,-94.04,43.96
-18.06,39.89,-93.39,43.76
-18.97,40.77,-92.11,41.4
-18.64,39.04,-89.76,37.4
-16.7,35.77,-86.92,31.72
-13.61,31.45,-84.77,24.45
-8.88,22,-83.82,16.25
-7.46,14.03,-83.43,8.01
-7.45,5.67,-83.73,0.56
-7.92,-2.26,-84.24,-5.07
-9.04,-9.52,-83.24,-8.87
-9.97,-16.83,-80.68,-10.55
-8.29,-19.7,-79.49,-10.4
-5.56,-20.61,-80.7,-9.35
-4.99,-19.87,-81.92,-7.75
-8.22,-17.66,-81.1,-5.28
-9.15,-15.66,-79.12,-1.62
-7.82,-12.78,-77.76,3.09
-5.78,-8.7,-77.72,8.46
-4.82,-3.73,-78.76,14.36
-6.08,4.75,-79.74,20.69
-7.82,10.76,-79.7,27.2
-9.21,17.35,-78.57,33.63
-9.44,26.88,-76.87,39.71
-8.66,33.06,-75.25,45.33
-7.97,38.9,-73.97,50.51
-7.83,44.19,-73.06,55.14
-8.28,48.93,-72.07,59.1
-9.36,55.13,-71.11,62.32
-9.29,58.66,-70.7,64.81
-8.6,61.44,-70.88,66.81
-7.65,63.74,-71.71,68.39
-6.25,66.56,-73.46,69.32
-5.58,67.93,-75.47,69.42
-5.18,68.66,-76.88,68.47
-3.95,68.57,-77.33,66.28
-1.15,67.4,-76.88,62.86
5.71,63.1,-76.21,58.36
10.11,58.71,-75.66,53
12.99,53.48,-74.76,46.99
14.8,44.36,-73.2,40.75
15.79,37.88,-71.79,35.05
16.9,31.59,-71.4,30.12
17.18,26.28,-71.99,25.9
16.23,21.78,-72.84,21.98
14.52,17.96,-73.59,18.04
11.8,12.69,-73.93,14.09
10.33,8.95,-74.02,10.22
9.32,5.27,-74.05,6.36
8.32,0.12,-74.52,2.57
7.67,-3.34,-75.68,-1.07
6.5,-6.75,-77.22,-4.4
4.84,-9.98,-79.01,-6.5
3.06,-12.85,-80.9,-6.86
0.26,-14.66,-82.79,-6.02
-1.6,-14.05,-84.52,-4.25
-3.46,-12.75,-86.25,-1.41
-5.15,-10.8,-88.32,2.67
-8.06,-5.9,-90.5,7.85
-10.59,-1.24,-92.4,13.88
-13.19,4.35,-94.09,20.39
-15.53,10.49,-96.09,26.93
-17.88,16.86,-98.16,33.15
-22.37,26.21,-99.54,39.08
-25.54,32.19,-99.66,44.56
-27.98,37.84,-99.02,49.49
-29.45,42.99,-98.52,53.78
-31.42,49.67,-98.41,57.36
-33.55,53.11,-98.34,60.27
-36.38,55.97,-98.08,62.64
-39.21,58.2,-97.96,64.48
-42.53,60.71,-98.1,65.71
-44.54,61.97,-98.39,66.24
-46.17,62.81,-98.96,65.94
-47.56,63.05,-99.84,64.54
-47.77,62.32,-100.93,62.13
-47.43,60.65,-102.2,58.87
-46.81,58.04,-103.55,55.05
-46.21,52.81,-104.46,50.9
-46.01,48.54,-104.87,46.57
-45.62,44.02,-104.84,41.95
-45.03,39.31,-104.25,36.92
-43.51,31.91,-103.3,31.52
-42.07,27.1,-101.51,26.14
-40.2,21.95,-99.08,21.2
-37.69,17.13,-96.56,16.92
-33.35,11.25,-94.68,13.17
-30.92,8.26,-92.73,9.99
-29.28,5.76,-90.74,7.16
-26.58,2.41,-88.83,4.59
-24.87,0.37,-87.02,2.11
-23.31,-1.44,-85.78,-0.33
-21.95,-3.16,-84.6,-2.25
-21.09,-5.47,-82.78,-3.19
-20.06,-6.27,-81.37,-3.6
-18.51,-6.25,-80.9,-3.78
-17.66,-5.99,-81.1,-3.73
-18.18,-5.41,-81.5,-3.71
-18.94,-4.91,-82.31,-3.71
-19.86,-4.52,-83.15,-3.6
-21.79,-4.02,-83.55,-3.17
-22.89,-3.57,-83.97,-2.42
-23.56,-2.81,-84.24,-1.52
-24.24,-1.69,-84.08,-0.62
-24.84,-0.04,-83.03,0.17
-24.58,0.88,-80.45,0.74
-23.3,1.52,-76.64,1.21
-20.44,1.83,-71.52,1.8
-14.12,2.11,-66.58,2.32
-9.06,2.33,-62.15,2.97
-4.68,2.72,-57.15,3.96
-0.69,3.34,-51.61,5.07
4.18,4.39,-46.21,6.1
11.96,6.17,-40.85,6.7
16.88,7.23,-34.71,7.1
21.92,7.9,-27.56,7.61
28.08,8.52,-20.78,8.42
35.09,9.49,-15.85,9.31
41.56,10.93,-11.83,10.03
47.44,13.3,-9.03,10.79
50.57,14.63,-8.29,11.91
52.48,16.08,-9.52,13.41
51.54,18.98,-13.35,15.6
48.56,21.66,-20.26,18.4
42.85,25.2,-29.55,21.3
34.08,29.13,-38.81,23.74
23.31,32.77,-47.27,25.28
12.87,35.43,-55.24,26.04
-2.11,37.45,-59.37,26.76
-10.5,37.95,-60.7,27.11
-14,38.45,-60.1,25.73
-15.94,37.5,-58.68,22.27
-15.55,34.31,-57.2,17.66
-14.39,29.77,-55.65,12.75
-12.91,24.67,-54.01,8.4
-10.33,17.51,-52.72,5.56
-8.68,13.83,-51.79,4.21
-7.84,11.82,-50.91,3.93
-7.42,10.96,-49.86,4.19
-6.71,11.04,-48.87,4.39
-5.98,11.35,-48.12,4.31
-5.32,11.43,-47.76,3.95
-4.91,11.22,-47.71,3.32
-4.88,10.43,-47.96,2.57
-5.19,9.63,-48.43,2.04
-5.8,8.87,-48.92,1.72
-6.59,8.36,-49.19,1.59
-7.59,7.94,-49.34,1.58
-7.96,7.85,-49.53,1.62
-8.32,7.85,-49.72,1.62
-8.75,7.84,-49.8,1.49
-9.14,7.75,-49.67,1.33
-9.48,7.43,-49.23,1.19
-9.4,7.16,-48.73,1.23
-9.1,6.97,-48.3,1.42
-8.83,6.96,-47.94,1.55
-8.61,7.13,-47.58,1.43
-8.55,7.07,-47.04,1.02
-8.44,6.75,-46.28,0.52
-8.1,6.18,-45.41,0.22
-7.14,5.39,-44.67,0.21
-6.45,5.22,-44.18,0.33
-5.92,5.31,-43.83,0.36
-5.59,5.49,-43.46,0.26
-5.46,5.43,-43.24,0.05
-5.3,5.23,-43.22,-0.12
-5.37,4.98,-43.21,-0.14
-5.74,4.78,-43.24,-0.06
-5.91,4.82,-43.24,0.18
-6.08,4.97,-43.1,0.59
-6.14,5.29,-42.87,1.05
-6.05,5.74,-42.69,1.33
-5.91,6.32,-42.41,1.31
-5.89,6.4,-42.12,1.13
-5.77,6.23,-41.81,0.94
-5.65,5.97,-41.45,0.74
-5.39,5.63,-41.17,0.45
-5.18,5.38,-40.9,0.08
-5.06,5.03,-40.72,-0.3
-4.98,4.61,-40.56,-0.68
-5,3.99,-40.41,-1.03
-5.03,3.6,-40.24,-1.3
-5.04,3.24,-40.01,-1.44
-5.02,3.01,-39.68,-1.53
-4.93,2.89,-39.27,-1.64
-4.56,2.74,-39.03,-1.9
-4.32,2.57,-38.99,-2.37
-4.33,2.24,-39.01,-3.05
-4.52,1.69,-39.03,-3.83
-4.83,0.55,-38.96,-4.51
-4.98,-0.28,-38.8,-4.91
-5.02,-0.91,-38.5,-4.94
-4.98,-1.22,-38.07,-4.71
-4.7,-1.19,-37.61,-4.3
-4.45,-0.9,-37.17,-3.92
-4.19,-0.51,-36.81,-3.71
-3.99,-0.22,-36.6,-3.75
-3.85,-0.09,-36.48,-4.01
-3.86,-0.32,-36.48,-4.41
-3.96,-0.67,-36.49,-4.91
-4.13,-1.1,-36.5,-5.46
-4.27,-1.58,-36.52,-5.94
-4.47,-2.37,-36.47,-6.2
-4.62,-2.77,-36.33,-6.17
-4.69,-2.95,-36.16,-5.87
-4.7,-2.87,-35.94,-5.42
-4.66,-2.36,-35.72,-4.99
-4.59,-1.93,-35.52,-4.69
-4.54,-1.59,-35.38,-4.63
-4.52,-1.4,-35.29,-4.77
-4.55,-1.45,-35.21,-5.06
-4.66,-1.83,-35.14,-5.45
-4.73,-2.22,-35.01,-5.83
-4.78,-2.66,-34.79,-6.06
-4.77,-3.07,-34.54,-6.09
-4.63,-3.36,-34.2,-5.97
-4.51,-3.31,-33.85,-5.78
-4.31,-3.18,-33.63,-5.55
-4.08,-2.91,-33.51,-5.34
-4.12,-2.7,-33.47,-5.19
-4.23,-2.52,-33.48,-5.05
-4.36,-2.38,-33.51,-4.89
-4.62,-2.16,-33.51,-4.68
-4.75,-1.96,-33.59,-4.47
-4.88,-1.74,-33.67,-4.22
-5.09,-1.54,-33.86,-3.99
-5.47,-1.23,-34.11,-3.96
-5.86,-1.1,-34.36,-4.3
-6.29,-1.27,-34.4,-5.13
-6.66,-1.86,-34.23,-6.26
-6.75,-2.86,-33.96,-7.26
-6.62,-4.54,-33.88,-7.75
-6.54,-5.31,-34.34,-7.54
-6.8,-5.49,-35.58,-6.35
-7.71,-4.88,-37.43,-4.23
-10.3,-2.31,-39.5,-1.32
-12.45,0.46,-41.72,2.01
-14.67,3.86,-43.77,5.5
-16.86,7.4,-45.61,9.05
-19.87,12.87,-47.59,12.78
-21.92,16.6,-49.45,16.67
-24.29,20.36,-51.35,20.33
-26.62,24.19,-53.33,23.62
-30.33,29.14,-55.41,26.67
-33.27,31.88,-57.25,29.53
-36.51,34.35,-58.63,32.09
-39.65,36.56,-59.3,34.02
-43.41,38.84,-59.27,35.25
-45.07,39.44,-58.75,35.82
-46.11,39.22,-57.52,35.53
-46.56,38.23,-55.01,34.03
-45.23,34.96,-51.22,31.22
-42.39,31.38,-46.29,27.46
-38.18,27.02,-40.66,22.7
-32.69,22.11,-34.74,17.12
-24.04,13.95,-29.07,11.18
-17.84,7.89,-24.06,5.45
-12.43,1.99,-18.97,0.41
-7.86,-3.42,-12.83,-3.92
-2.78,-8.28,-7.74,-6.65
6.24,-13.82,-3.35,-7.24
10.69,-15.81,-0.25,-5.78
14.36,-15.85,2.28,-3.68
17.41,-13.52,4.61,-0.99
19.42,-11.86,5.71,2.57
21.01,-9.67,4.94,6.52
21.07,-6.8,2.88,10.73
19.56,-3.65,0.12,15.73
15.68,2.25,-2.1,21.56
13.03,7.6,-3.77,27.97
11.16,13.94,-5.87,34.16
9.55,20.55,-8.74,39.81
6.69,27.09,-11.85,44.95
-0.01,35.33,-14.93,49.63
-5.68,40.15,-17.12,53.15
-11.7,44.06,-18.19,55.29
-17.06,46.25,-18,56.11
-21.62,46.71,-16.32,55.54
-25.5,44.94,-13.09,53.47
-25.16,42.47,-9.24,49.97
-22.86,39.13,-4.6,44.73
-17.6,31.84,0.42,38.35
-12.39,25.6,4.9,31.66
-6.8,18.93,9.52,25.06
-1.95,12.39,14.47,18.99
3.14,5.86,19.61,14.18
11.16,-2.88,24.89,10.83
16.49,-7.57,29.32,9.04
21.65,-11.42,31.05,8.93
24.77,-14.14,30.55,10.29
23.95,-16.04,29.43,13.3
21.42,-15.4,28.39,17.83
19.25,-12.93,27.19,23.96
17.67,-8.74,25.63,31.54
16.24,-2.67,24.11,40.26
14.12,9.27,22.75,49.16
12.98,18.57,23.32,57.1
12.59,27.41,24.68,64.03
14.16,35.18,25.95,69.9
16.77,45.45,26.55,74.33
16.77,51.14,26.21,77.5
14.42,55.71,24.79,79.23
9.29,59.11,23.8,79.41
-3.31,61.04,25.46,77.91
-10.09,59.94,28.57,74.42
-12.91,57.01,31.21,69.05
-12.87,52.34,32.93,62.25
-11.89,42.76,35.94,54.11
-10.58,34.89,40.58,44.83
-6.73,26.15,45.99,35.24
-1.15,16.7,52.76,25.79
8.27,2.5,60.67,17.24
16.2,-6.86,67.72,10.77
24.89,-15.37,72.06,6.48
31.25,-21.71,75.37,4.61
34.96,-26.63,78.33,5.13
38.33,-29.88,80.08,7.16
39.72,-30.25,81.06,10.13
39.2,-29.73,82.39,13.69
38.27,-28.52,82.95,18.25
38.11,-24.9,82.35,24.17
36.91,-20.8,81.04,30.91
34.9,-15.23,79.13,38.06
32.88,-9.19,76.71,45.52
29.56,0.9,74.03,52.85
27.3,8.18,71.53,59.78
25.52,14.94,68.9,66.45
24.03,21.69,65.67,73.02
22.03,28.68,61.71,79.13
18.83,35.98,57.83,84.36
10.57,46.14,54.34,88.3
2.68,51.41,51.16,90.93
-7.92,54.85,48.74,92.06
-25.35,55.31,47.33,91.53
-34.52,52.49,46.69,89.2
-40.61,47.51,47.04,85.3
-43.67,41.01,49,80.2
-44.09,33.5,52.92,74.26
-42.3,25.14,59.05,67.34
-35.55,12.28,67.74,59.79
-27.8,3.76,77.23,52.61
-17.72,-4.3,86.77,46.34
-5.8,-11.44,95.54,42.33
12.99,-19.86,99.26,41.01
19.37,-21.92,102.3,40.25
21.75,-22.66,106.02,39.43
24.65,-23.53,109.2,38.77
30.36,-25.09,110.34,37.86
32.53,-26.28,111,37.01
32.98,-27.74,111.69,36.52
33.4,-30.08,111.91,36.85
33.42,-31.19,111.11,37.9
32.51,-31.29,109.35,39.76
30.46,-30.77,106.86,42.79
25.57,-28.69,103.67,47.32
21.37,-25.76,99.2,53.38
16.82,-21.29,93.34,61.02
11.16,-14.72,87.54,69.85
2.2,-2.19,83.29,79.44
-2.34,7.87,80.27,89.06
-5.16,18.24,78.59,97.83
-7.01,28.07,77.13,105.01
-8.13,36.87,74.34,110.85
-10.47,43.88,70.53,115.45
-20.37,51.4,66.93,119.04
-30.29,54.07,63.74,121.81
-40.6,54.73,61.24,123.8
-55.03,52.39,60.17,124.91
-61.79,49.17,60.32,124.79
-65.19,45.19,60.58,123.4
-66.12,40.37,60.59,120.91
-66.25,34.76,62.86,117.98
-66.13,28.63,69.5,114.42
-60.4,20.23,77.62,109.97
-50.93,15.91,85.08,105.73
-41.04,11.6,93.5,101.55
-28.54,6.53,102.91,97.59
-17.97,3.55,112.33,94.06
-5.92,0.71,121.76,91.17
7.59,-2.39,129.41,88.32
18.41,-5.5,135.38,85.51
29.14,-11.24,137.74,83.89
33.81,-14.97,139.52,83.01
35.07,-17.78,141.24,82.45
37.11,-20.87,141.75,82.24
38.3,-22.68,140.56,82.3
37.72,-24.25,138.23,82.69
35.49,-25.35,134.43,83.45
32.25,-25.93,128.87,84.44
24.67,-25.85,122.71,86.33
17.52,-25.02,117.74,89.55
10.91,-22.89,113.16,93.89
3.87,-16.53,107.3,98.87
-0.58,-11.14,99.29,104.25
-6.92,-5.24,90.47,109.5
-15.17,0.85,81.68,114.94
-23.72,6.58,74.2,120.07
-36.51,14.78,68.04,124.37
-43.45,19.03,62.47,127.95
-49.93,22.49,58.04,130.9
-58.73,25.88,54.62,133.68
-63.61,27.18,52.71,136.48
-67.78,27.97,53.93,139
-70.34,28.32,58.48,140.44
-67.95,27.88,65.74,140.5
-62.29,26.76,75.08,139.1
-53.52,25.04,84.39,136.84
-41.38,22.62,93.92,133.4
-18.52,18.13,103.39,129.01
-3.31,14.24,112.84,124.37
10.37,10.25,122.38,119.75
22.07,6.37,126.86,116
34.59,1,124.3,113.72
36.3,-1.29,118.5,113.53
31.67,-2.05,113.53,115.96
22.94,0.78,109.96,120.91
19.26,5.91,107.07,127.62
16.68,12.8,105.45,135.4
14.64,21.11,105.07,143.2
14.22,29.85,104.07,150.26
15.02,38.4,101.43,156.26
13.17,49.81,97.92,161.82
9.44,56.04,95.02,165.83
5.99,62.03,93.12,167.46
6.28,67.31,91.59,166.07
9.02,67.58,89.63,162.24
10.87,65.27,86.51,156.32
10.45,60.84,83.17,148.21
6.75,51.04,79.83,138.27
3.89,42.2,76.39,127.69
0.82,31.59,73.47,117.09
-2.16,20.86,72.76,106.74
-4.76,5.19,74.53,98.22
-3.6,-3.56,77.12,91.56
-0.33,-10.54,78.54,86.79
2.54,-15.74,77.5,84.47
3.36,-19.25,75.28,84.41
0.21,-20.15,72.51,87.04
-2.52,-17.93,69.22,92.27
-5.32,-13.21,66,100.33
-8.28,-6.13,64.23,109.73
-11.73,8.59,65.23,119.23
-11.53,20.61,67.52,128.86
-9.29,32.79,66.67,137.48
-7.8,43.48,64.33,142.81
-10.99,51.24,62.88,145.49
-17.94,57.07,62.52,145.38
-20.42,58.35,63,142.18
-20.52,57.22,63.96,136.07
-17.33,50.81,65.36,127.19
-14.39,43.36,67.07,116.75
-11.24,33.47,67.68,106.1
-8.58,22.14,68.5,95.45
-7.49,10.04,70.45,86.26
-5.23,-4.86,72.56,79.98
-2.73,-11.8,73.98,76.39
-0.49,-16.17,74.33,75.28
0.5,-18.12,73.41,76.21
-0.08,-17.29,71.14,78.72
-1.96,-14.67,68.4,82.13
-4.74,-10.87,65.74,85.92
-7.33,-6.36,63.26,89.38
-9.48,-1.56,60.93,91.95
-12,4.7,58.81,93.46
-13.51,7.65,56.83,94.14
-14.99,9.36,54.35,94.6
-16.82,10.16,50.43,95.12
-21.49,10.47,44.01,95.53
-27.22,10.24,35.78,95.63
-35.21,9.32,27.33,95.61
-44.39,7.58,20.3,95.71
-53.22,5.31,16.21,96.11
-62.11,2.69,16.38,96.91
-63.79,1.67,20.08,97.58
-61.61,1.07,26.15,97.92
-53.24,0.74,35.62,97.89
-44.8,0.8,45.3,97.44
-33.06,0.94,54.89,96.75
-19.31,0.88,64.41,96.37
-6.5,0.83,70.04,95.89
3.08,1.04,74.15,95.72
10.38,1.03,78.9,95.52
14.71,1.18,83.38,94.95
20.11,0.97,85.68,94.19
24.95,0.16,86.19,93.49
27.68,-1.4,85.28,93.15
27.67,-1.66,82.26,93.31
26.31,-1.14,76.87,93.73
22.82,-0.12,68.21,94.25
13.08,1.67,57.98,94.62
